osmid,x,y
486849242,-73.9771324,40.7151695
486859044,-73.9771211,40.7152245
486864450,-73.9772515,40.7150019
486867405,-73.9913214,40.7194205
486867432,-73.9921765,40.7196812
486867459,-73.9890504,40.7187279
486867490,-73.9898073,40.7189587
486867513,-73.9882397,40.7184807
486867534,-73.9874536,40.7182326
486867548,-73.9866372,40.7179216
486868138,-73.9865384,40.7181209
486868830,-73.9902109,40.7192474
486868873,-73.9904681,40.7193234
486869282,-73.99288,40.720057
486876216,-73.9771768,40.7150516
496707000,-73.9941106,40.7130535
496707003,-73.9937507,40.7123696
497412701,-74.0014499,40.7104266
541467364,-73.9964428,40.7155223
561035330,-73.9670403,40.8035282
561035333,-73.9656735,40.8054119
561035334,-73.9652167,40.8060401
561035335,-73.9647589,40.8066746
561035338,-73.9614867,40.8111729
561035342,-73.9595608,40.8137352
561035343,-73.9582064,40.8156143
561035344,-73.9577315,40.8162833
561035346,-73.9563618,40.8181613
561035349,-73.9549695,40.8200718
561035350,-73.954523,40.8207479
561035351,-73.9546928,40.8208172
561035353,-73.9540665,40.8213579
561035354,-73.9535995,40.8219884
561035355,-73.9531289,40.8226075
561035356,-73.952678,40.8232275
561035357,-73.9522227,40.8238532
561035358,-73.9517593,40.824486
561035359,-73.9513097,40.8251039
561035360,-73.9508622,40.8257202
561035361,-73.9503603,40.8264034
561035362,-73.9498666,40.8270669
561035363,-73.9494163,40.8276954
561035364,-73.9489611,40.8283196
561035365,-73.9485061,40.8289466
561035366,-73.9480557,40.8295673
561035367,-73.9476033,40.8301829
561035368,-73.9471314,40.8308032
561035369,-73.946674,40.8314368
561035370,-73.9457489,40.8327323
561035371,-73.9452465,40.8334023
561035372,-73.9447835,40.834024
561035373,-73.9443429,40.8346491
561035374,-73.9439155,40.8352891
561035375,-73.9434608,40.8359164
561035376,-73.9430023,40.8365346
561035377,-73.9425038,40.8371502
561035378,-73.9420429,40.837765
561035379,-73.9416375,40.8384061
561035380,-73.9410885,40.8391601
561035381,-73.9405865,40.8398471
561035382,-73.939684,40.8410453
561042188,-73.9819128,40.7464559
561042190,-73.9814513,40.7471239
561042191,-73.9809472,40.7477911
561042192,-73.9800466,40.7490228
561042193,-73.9804936,40.7484072
561042194,-73.9795963,40.7496466
561042195,-73.9791544,40.7502663
561042197,-73.9786965,40.750545
561042198,-73.9787155,40.7508917
561042199,-73.9785737,40.7508349
561042200,-73.9782873,40.7515122
587812578,-73.9752362,40.7961053
587812665,-73.9755288,40.7973911
587861515,-73.9577977,40.8203571
587933855,-73.944755,40.8406863
587933945,-73.9468195,40.8373178
587934073,-73.9471227,40.8377581
587934079,-73.9472602,40.8379956
587934139,-73.9469172,40.8332352
587934172,-73.948846,40.8364991
587934263,-73.9474676,40.8347197
587934268,-73.9469169,40.8349476
587934311,-73.9512706,40.8314619
587934347,-73.9502612,40.8325805
587934436,-73.9510824,40.8306765
587987721,-74.0168143,40.7051367
587988061,-74.000623,40.7098325
588455697,-73.9852574,40.7106401
588455698,-73.9846564,40.7104831
588455700,-73.9852253,40.7137882
588455701,-73.9851117,40.7133804
588455736,-73.9957337,40.7155795
588455738,-74.0002125,40.7092334
588455742,-73.997981,40.7136728
588455743,-73.9984987,40.713449
588455857,-73.995933,40.7092439
588455858,-73.9960229,40.709796
588545728,-74.0079458,40.7114635
588546798,-74.014947,40.7048274
588546882,-74.0156386,40.7049418
588546891,-74.0142564,40.7045416
588593059,-74.0156861,40.7073089
588593353,-74.0162777,40.7064673
588593611,-74.0157786,40.7077457
588785633,-73.9947285,40.7143535
588938271,-73.995252,40.7155392
588938282,-73.9945869,40.7143684
589099734,-73.9713203,40.7443472
589099881,-73.9712406,40.7445132
589100164,-73.9741861,40.7371759
589100228,-73.975161,40.7359099
589100267,-73.974805,40.7359893
589100791,-73.9719572,40.7280322
589101921,-73.9774417,40.7133306
589298105,-73.9447783,40.7732229
589298326,-73.9499856,40.7678229
589927878,-73.9351958,40.8283014
589927879,-73.9372867,40.8291749
589927903,-73.9351854,40.8322164
589927921,-73.9351469,40.8276504
589927943,-73.9353176,40.8275738
589927965,-73.9348455,40.814049
589927991,-73.9359324,40.8095503
589927993,-73.9343477,40.8169324
589927996,-73.9348194,40.8166513
589928003,-73.9368471,40.8149338
589928020,-73.935677,40.8094377
589928028,-73.9384003,40.8056693
589928029,-73.9379637,40.8063016
589928030,-73.9375205,40.8069166
589928033,-73.9370575,40.8075512
589928034,-73.9366047,40.8081768
589928035,-73.9361311,40.8088106
589928037,-73.9363966,40.8089052
589928038,-73.9368507,40.8082806
589928039,-73.9373154,40.8076564
589928040,-73.9377715,40.8070213
589928041,-73.9382179,40.8064089
589928042,-73.9386884,40.8057906
589928047,-73.9349267,40.8115152
589929417,-73.9442562,40.7805427
591454081,-74.0103452,40.7312873
592484776,-74.0046459,40.7249131
592509222,-73.980052,40.7203948
593300940,-73.9624677,40.7614602
593816275,-74.0096804,40.7393577
593839894,-73.9996835,40.7589139
593854257,-73.9979052,40.765425
593886226,-73.9707085,40.7483194
593886253,-73.9713072,40.7479303
593920879,-73.9972272,40.7595088
593926788,-73.9981212,40.7583857
593984752,-73.996209,40.7568438
593988920,-73.995157,40.7572045
595105472,-73.9693844,40.7494064
595105496,-73.967115,40.7527726
595105499,-73.9665625,40.7532346
595105531,-73.9706144,40.7477805
595105538,-73.9701563,40.7481531
595105581,-73.9674542,40.7518449
595245836,-73.9883218,40.7788958
595245843,-73.9869955,40.7807084
595245859,-73.9896122,40.7761698
595245883,-73.9867885,40.779898
595245889,-73.9869614,40.7799778
595245918,-73.9891964,40.7751752
595245920,-73.9896514,40.774556
595245925,-73.9901444,40.7755748
595254571,-73.9914364,40.7744841
595314028,-73.9605452,40.8180852
595314036,-73.9645365,40.8089155
595314040,-73.9653822,40.8086847
595314103,-73.9676801,40.8029732
595314104,-73.9674843,40.802891
595314114,-73.9751706,40.7959373
595314119,-73.974879,40.7961065
595314120,-73.9741146,40.7965226
595314125,-73.977046,40.7927869
595320307,-73.958421,40.8206258
595352889,-73.9444186,40.8408932
595352897,-73.9469759,40.8382107
595352904,-73.9453257,40.8336979
595352906,-73.9483688,40.8340866
595352907,-73.9493166,40.8342798
595352915,-73.9480157,40.83799
595407648,-73.9904097,40.7310019
595436395,-73.9495624,40.8345026
595441949,-73.9432631,40.8467543
595441960,-73.943609,40.8459976
595448603,-73.9414212,40.8510621
595462050,-73.9442378,40.8500952
595462053,-73.9440021,40.8499148
595480989,-73.9399245,40.8495294
595481001,-73.9320559,40.8465003
595484175,-73.9316676,40.8463381
595703226,-73.949736,40.7970992
595729838,-73.9280646,40.8655549
595729841,-73.9277837,40.8652598
595729842,-73.9251983,40.8757453
595729852,-73.9380214,40.8554719
595729853,-73.9344979,40.8620097
596775808,-73.9475371,40.7936506
596775819,-73.9485228,40.7923046
596775825,-73.9494429,40.7910474
596775840,-73.9759246,40.7547324
596775867,-73.9745281,40.7565994
596775870,-73.9740765,40.7572198
596775876,-73.9736145,40.7578528
596775882,-73.9749834,40.7559783
596775900,-73.9727039,40.7590978
596775907,-73.971784,40.7603618
596775914,-73.9731554,40.7584847
596775919,-73.9722474,40.7597298
596775930,-73.9689874,40.7642073
596775935,-73.9708483,40.761652
596775941,-73.9703537,40.7623289
596775946,-73.969903,40.7629476
596775951,-73.9713318,40.7609819
596775963,-73.9676144,40.7660871
596775973,-73.9662435,40.7679632
596775979,-73.9667022,40.767337
596775985,-73.9685319,40.7648338
596775998,-73.9680718,40.7654593
596776009,-73.9648768,40.7698355
596776017,-73.9657883,40.7685866
596776021,-73.9644127,40.7704726
596776027,-73.9653333,40.769211
596776032,-73.9671528,40.7667157
596776041,-73.9620329,40.773735
596776046,-73.9624991,40.7730994
596776052,-73.9615646,40.7743785
596776057,-73.9639199,40.7711488
596776063,-73.9634212,40.7718322
596776074,-73.9587235,40.7782722
596776078,-73.961107,40.7749989
596776083,-73.9601147,40.776368
596776089,-73.9606062,40.7756889
596776095,-73.9596488,40.7770056
596776103,-73.9563489,40.7815278
596776115,-73.9568062,40.7809009
596776120,-73.9582602,40.7789066
596776127,-73.9591886,40.7776373
596776132,-73.9578009,40.7795347
596776144,-73.9540596,40.7846661
596776150,-73.9558911,40.7821565
596776156,-73.9554342,40.7827784
596776163,-73.9549702,40.7834162
596776164,-73.9572984,40.7802244
596776165,-73.9521844,40.7872803
596776166,-73.9517278,40.7879084
596776167,-73.953141,40.7859221
596776173,-73.9536033,40.7852889
596776177,-73.9545206,40.7840307
596776201,-73.948012,40.7930118
596776224,-73.9499026,40.7904213
596776231,-73.9512551,40.7885529
596776260,-73.9526692,40.7866031
596776314,-73.9456927,40.7961828
596776325,-73.9461625,40.7955395
596776349,-73.947075,40.7942889
596776386,-73.9466169,40.7949177
596776413,-73.9489842,40.7916755
596776442,-73.9424116,40.8006686
596776474,-73.9428721,40.8000383
596776497,-73.9433693,40.7993612
596776534,-73.9438788,40.798671
596776546,-73.9452335,40.7968119
596776578,-73.9405724,40.8031784
596776594,-73.9415029,40.8019158
596776613,-73.9410458,40.8025533
596776624,-73.9419552,40.8012931
596776654,-73.9391836,40.8051222
596776656,-73.9396716,40.8044438
596776659,-73.9401148,40.803808
596788016,-73.9629588,40.7724621
596799866,-73.9518597,40.7660684
596799891,-73.9514025,40.7667452
596800103,-73.9361233,40.7913085
607911351,-74.0139809,40.7015518
627905367,-73.9642951,40.8073049
673008453,-74.0047821,40.7084065
685164634,-73.977781,40.7339707
685164636,-73.9754476,40.7329852
748726602,-73.9396723,40.8348317
761293063,-73.9476795,40.834803
761293064,-73.947965,40.8344109
761293078,-73.9490635,40.8344377
761293090,-73.9477493,40.834324
761329683,-73.9476826,40.8344225
764744759,-73.9612924,40.8184772
765367023,-73.9354698,40.8408049
889298452,-74.0156855,40.7118516
983501181,-74.0041198,40.7117173
1061531429,-73.9819959,40.7688965
1061531447,-73.9820496,40.7713507
1061531448,-73.9821763,40.7779462
1061531454,-73.9798812,40.783808
1061531491,-73.9818922,40.7781876
1061531496,-73.9681062,40.7997386
1061531500,-73.9814211,40.7802483
1061531504,-73.971208,40.795301
1061531509,-73.9820391,40.7705246
1061531527,-73.9821073,40.7746399
1061531550,-73.9779716,40.7863807
1061531566,-73.9809824,40.7817194
1061531593,-73.9721589,40.793931
1061531596,-73.9698184,40.7971801
1061531597,-73.9820009,40.7770521
1061531603,-73.9764311,40.7882886
1061531608,-73.9820341,40.7762516
1061531631,-73.9693528,40.7978046
1061531634,-73.9812112,40.7809928
1061531637,-73.9758801,40.7889354
1061531654,-73.9677649,40.8013033
1061531682,-73.9744941,40.7908085
1061531685,-73.9820764,40.7721684
1061531695,-73.9807232,40.7824512
1061531707,-73.9821234,40.7738424
1061531717,-73.9676859,40.8021586
1061531727,-73.9707469,40.7959244
1061531730,-73.9702838,40.7965537
1061531731,-73.9740219,40.7914466
1061531736,-73.9735644,40.7920649
1061531757,-73.9816284,40.779499
1061531768,-73.9749558,40.7901845
1061531777,-73.9820135,40.7696966
1061531787,-73.982069,40.7754477
1061531790,-73.9730999,40.7926891
1061531802,-73.9689001,40.7984292
1061531803,-73.9803916,40.7831278
1061531807,-73.9716646,40.7946143
1061531810,-73.9754158,40.7895628
1061531815,-73.9684544,40.7990701
1061531839,-73.9769983,40.7876288
1061531847,-73.9726391,40.7933157
1202018697,-73.9180882,40.8696332
1203709420,-73.91859,40.8610156
1205714875,-73.9341707,40.8592664
1205714910,-73.9339931,40.8594152
1209796168,-73.9325826,40.8642506
1241742563,-73.9834109,40.7710965
1241742627,-73.9843204,40.7698506
1241742743,-73.9871245,40.7710474
1251958257,-74.0089272,40.7048531
1272562931,-74.0060472,40.7119157
1331391393,-73.9451757,40.7725537
1332860726,-73.963002,40.8126411
1332860731,-73.9621024,40.8122569
1504153604,-73.9619636,40.8104994
1504153626,-73.959211,40.8093443
1506445711,-73.9620084,40.8055262
1506445762,-73.9638012,40.807987
1506445789,-73.9579584,40.8080286
1506445797,-73.96657,40.8082601
1506445808,-73.9661339,40.8047876
1506445821,-73.95936,40.8061125
1506445822,-73.9658901,40.8088597
1506591534,-73.9612283,40.8118836
1506591536,-73.9621587,40.8105801
1506599377,-73.9605437,40.8124135
1506599378,-73.9610036,40.8117893
1533280147,-73.997161,40.7546303
1538237248,-74.0060881,40.7099123
1538237325,-73.9978326,40.7089774
1538237434,-74.0073814,40.710588
1544809872,-73.9128142,40.8723563
1544809882,-73.9118281,40.8729372
1544809885,-73.9141154,40.871216
1544809886,-73.9146859,40.8707672
1544809889,-73.9119097,40.8728468
1632878962,-73.9735586,40.7390301
1632878994,-73.9761435,40.7401752
1672106382,-73.9907549,40.7750338
1672106385,-73.990255,40.7739898
1692433907,-73.9922827,40.7252556
1692433911,-73.9937525,40.7256566
1692433914,-73.9944634,40.7258505
1692433916,-73.994648,40.7259345
1692433918,-73.9950588,40.7261375
1692433919,-73.9958473,40.7265283
1692433920,-73.9966626,40.7269315
1692433924,-73.9981746,40.7276837
1692433928,-73.9989542,40.7280695
1692433932,-73.9996723,40.7284251
1692433935,-74.0004308,40.7288005
1692433938,-74.001188,40.7291698
1692433939,-74.0004979,40.7299869
1692433940,-74.0001225,40.7304314
1692433941,-73.9996039,40.7310432
1692433942,-73.9991088,40.731625
1692450029,-73.9818452,40.7366007
1701844605,-73.9762355,40.7474172
1701844618,-74.0008966,40.7521878
1701844664,-73.96877,40.7475579
1701844698,-73.9703956,40.747991
1705982030,-73.952687,40.8028555
1733612450,-73.9542116,40.763858
1733614298,-73.9830397,40.7766527
1762221470,-73.929178,40.8555496
1763608189,-73.9377353,40.8553921
1763748995,-73.9197437,40.8634843
1763749977,-73.9299945,40.8621837
1763787328,-73.9309132,40.8668062
1764400286,-73.9247646,40.8616359
1764400288,-73.9241374,40.8618235
1764400297,-73.9255794,40.8612972
1764400300,-73.9251086,40.8614188
1764400302,-73.924641,40.8614596
1764400304,-73.9239021,40.8619107
1764424345,-73.9229261,40.8589802
1764626357,-73.9197718,40.8632348
1764647101,-73.929954,40.8625988
1764647103,-73.9294361,40.8623213
1772136801,-74.0164093,40.7048009
1772136810,-74.0156504,40.7048354
1773055865,-73.9986438,40.7135233
1773060097,-73.9975839,40.7140701
1773060099,-73.9980743,40.7137811
1773063787,-73.9971597,40.7146482
1773063789,-73.9968638,40.7150612
1773066054,-73.9974209,40.714091
1773076509,-73.9937236,40.7209411
1773076511,-73.9939846,40.7202997
1773076513,-73.9941898,40.719922
1773076778,-73.993464,40.7216095
1773078006,-73.9932044,40.7223344
1773082408,-73.993037,40.7227989
1773082410,-73.992502,40.7241889
1773084391,-73.9921355,40.7252198
1773084402,-73.9915448,40.7270946
1773084405,-73.9917292,40.7263628
1773084407,-73.9919947,40.725616
1773084410,-73.9922618,40.7248647
1773121034,-73.9912281,40.7277632
1775176473,-73.9640978,40.7609647
1775176474,-73.9631118,40.7606483
1775201764,-73.9629017,40.760832
1775260897,-73.994774,40.7164024
1778676700,-73.9583604,40.8007804
1795811317,-73.939138,40.8142699
1807940789,-73.9662364,40.7973896
1815133244,-73.9875752,40.7653658
1825841655,-73.9822632,40.7683054
1825841693,-73.9817558,40.7676843
1825841704,-73.9821343,40.7677227
1825841742,-73.9816789,40.7683994
1825841743,-73.9818824,40.7676746
1829177258,-73.9416078,40.8509292
1905863520,-73.949301,40.812727
1918039864,-73.9927155,40.7240975
1918039869,-73.9949407,40.7248879
1918039876,-73.9894363,40.7231066
1918039877,-73.9910678,40.7235954
1918039880,-73.9958807,40.7251622
1918039896,-73.9902946,40.7233601
1918039897,-73.9953692,40.7250344
1918039898,-73.9934855,40.7243691
1918039901,-73.994208,40.7246266
1918039904,-73.9925524,40.7240472
1919595910,-73.9847057,40.7216715
1919595911,-73.9871601,40.7224119
1919595912,-73.9830269,40.7211632
1919595914,-73.9879176,40.7226441
1919595915,-73.9968134,40.7253844
1919595917,-73.998407,40.726118
1919595918,-74.0006749,40.7272378
1919595921,-73.9838696,40.7214151
1919595922,-73.9812727,40.7207645
1919595923,-73.9821814,40.7209056
1919595924,-73.9855447,40.7219214
1919595925,-73.9976695,40.7257539
1919595926,-73.9991668,40.7264932
1919595927,-74.0014439,40.7276175
1919595928,-74.0021905,40.7279861
1989931095,-73.9726487,40.7262553
1996323622,-73.9819708,40.7778592
2029349871,-73.9757989,40.7954481
2061592973,-73.9899959,40.7722404
2075592658,-73.9373385,40.8392951
2075596386,-73.9395793,40.8356703
2089938148,-73.9606575,40.7594231
2089938149,-73.9606274,40.759458
2093008357,-73.924849,40.8615058
2099150501,-73.9461817,40.80389
2140994070,-73.9347916,40.8281028
2140997997,-73.9357889,40.8276031
2140997998,-73.9348364,40.82804
2141002590,-73.9361454,40.8258024
2141002593,-73.9358564,40.8260626
2141026491,-73.9496555,40.807009
2141026492,-73.9514846,40.8044957
2141026493,-73.9472988,40.8102335
2141026494,-73.9441122,40.8146014
2141026495,-73.9380514,40.8228991
2141026496,-73.9394886,40.8209346
2141026497,-73.950577,40.8057431
2141026498,-73.951949,40.8038654
2141026499,-73.9552205,40.7994068
2141026500,-73.9547684,40.8000053
2141026501,-73.9477655,40.8096148
2141026502,-73.9399427,40.8203089
2141026503,-73.9482476,40.8089395
2141026504,-73.9510272,40.8051196
2141026505,-73.9417633,40.8178179
2141026506,-73.9524444,40.8031843
2141026507,-73.9431299,40.8159452
2141026508,-73.9463951,40.811481
2141026509,-73.937135,40.8241529
2141026510,-73.9501152,40.8063799
2141026511,-73.9487406,40.8082629
2141026513,-73.9459364,40.8121043
2141026514,-73.9408456,40.8190607
2141026515,-73.9445691,40.8139768
2141026516,-73.9361135,40.8255672
2141026518,-73.9389915,40.8216091
2141026520,-73.9413096,40.818438
2141026521,-73.938504,40.8222778
2141026522,-73.936687,40.8247731
2141026523,-73.9533927,40.8018838
2141026524,-73.9468491,40.8108572
2141026525,-73.9543146,40.8006259
2141026532,-73.9436204,40.8152726
2141026534,-73.9450192,40.8133573
2141026536,-73.9403912,40.8196887
2141026538,-73.9491964,40.8076346
2141026540,-73.942676,40.81656
2141026542,-73.9422181,40.8171915
2141026544,-73.9538486,40.8012531
2141026546,-73.9529374,40.8025132
2141026548,-73.9375898,40.8235315
2141026551,-73.9454761,40.8127308
2302133933,-73.9838144,40.7407867
2324482224,-73.980768,40.725685
2348991703,-73.9953043,40.7690007
2383895311,-73.9579208,40.8213327
2481877063,-73.9360407,40.8119775
2481877071,-73.9363359,40.8122004
2499757467,-73.9394169,40.8417297
2499757469,-73.9392752,40.8420796
2499803004,-73.9400452,40.8386183
2499803009,-73.9398419,40.8386617
2499827795,-73.9441028,40.8407273
2504882466,-73.9454337,40.8350927
2504882471,-73.9455412,40.8349265
2504882506,-73.942224,40.828736
2512378850,-73.9456168,40.8351701
2541754688,-73.9392469,40.8418306
2541754747,-73.9568442,40.8175078
2567558468,-73.9941658,40.7139132
2567558915,-73.9941372,40.7158403
2572245396,-73.9989003,40.7172605
2711029280,-73.9629223,40.7583127
2799368116,-73.9387971,40.8082841
2821304136,-74.006753,40.713618
2821304137,-74.0072254,40.7130447
2821304138,-74.0076683,40.712544
2821304143,-74.0070888,40.7117881
2821304145,-74.0060831,40.7120337
2821304146,-74.0056926,40.7121302
2824895141,-74.0087767,40.7059917
2974462027,-73.9859388,40.7712531
3099326116,-73.9520835,40.7988778
3099326117,-73.9511752,40.8001332
3099326118,-73.9460569,40.8071315
3099326119,-73.946526,40.8065066
3099326120,-73.9455708,40.8078108
3099326121,-73.9507166,40.8007573
3099326122,-73.9375793,40.8184849
3099326124,-73.9423303,40.8122349
3099326126,-73.9366464,40.819742
3099326127,-73.9437153,40.8103559
3099326128,-73.9483526,40.8039962
3099327930,-73.9389307,40.8166504
3099327931,-73.9418835,40.8128495
3099327935,-73.9380263,40.8178749
3099327937,-73.9502539,40.8013803
3099327940,-73.9414254,40.8134711
3099327944,-73.9428003,40.8116007
3099327945,-73.9432528,40.8109749
3099327948,-73.9384793,40.8172567
3099327950,-73.9492747,40.8027375
3099327951,-73.9399886,40.8154373
3099327952,-73.9497548,40.8020733
3099327955,-73.9409348,40.814145
3099327957,-73.9474392,40.8052502
3099327961,-73.9404415,40.8148176
3099327962,-73.9478956,40.8046223
3099327964,-73.9525303,40.7982754
3099327965,-73.9371126,40.8191141
3099327966,-73.9488235,40.8033718
3099327968,-73.9469805,40.8058736
3099327970,-73.9441642,40.8097268
3099327972,-73.945077,40.8084812
3099327974,-73.9516201,40.7995043
3099327975,-73.9446164,40.8091051
3099327976,-73.9395348,40.8160584
3212472843,-73.9905372,40.7191808
3212472963,-73.9920566,40.7162541
3212472978,-73.9925563,40.7124636
3247295579,-73.9583997,40.8007576
3269867944,-73.962436,40.8134277
3270031002,-74.0005225,40.755166
3270031028,-73.9999743,40.7558116
3270031030,-73.999422,40.7563873
3270031031,-73.9999215,40.7565953
3350498747,-74.0023233,40.706712
3430331121,-73.9795551,40.7381901
3430331122,-73.9788226,40.7378834
3533937800,-73.9905614,40.7733062
3551738975,-73.9535288,40.8136722
3551756586,-73.9590324,40.7583833
3567807957,-74.0065788,40.7211124
3570003194,-73.9617569,40.8179727
3574612293,-74.0149227,40.707202
3574648567,-74.0151119,40.705734
3574648569,-74.0157313,40.7071861
3579426871,-73.9648621,40.8084658
3579426874,-73.963477,40.810373
3579432156,-73.9666013,40.8041328
3579432159,-73.9584103,40.8074173
3579432160,-73.9576175,40.8086658
3579432161,-73.958727,40.8100023
3579432162,-73.9582686,40.8106334
3584752508,-73.9969733,40.7314159
3588508439,-74.0146236,40.7154525
3624790934,-73.973799,40.726752
3630219668,-73.9856527,40.717928
3630249566,-73.9858243,40.7176161
3631837584,-73.9418238,40.784547
3631837585,-73.9429425,40.7840873
3639382767,-73.9786749,40.750875
3639382768,-73.9787478,40.7508347
3639382769,-73.9778381,40.7531481
3670609093,-73.9836452,40.7199847
3702296508,-73.9342104,40.8055775
3718637426,-73.9166074,40.8643376
3718672443,-73.9815824,40.773612
3772840882,-74.0138882,40.7095053
3783071109,-73.9829678,40.721278
3783071112,-73.9821197,40.7210194
3785522931,-73.9410405,40.7850458
3785532381,-73.9441831,40.780193
3785532382,-73.9441142,40.7799516
3785575833,-73.958169,40.7596406
3785585954,-73.9640313,40.7610569
3785586743,-73.9646643,40.7599331
3785586748,-73.9637529,40.7600127
3785707059,-73.9788947,40.7155363
3786728557,-73.9293306,40.797172
3786728678,-73.9340754,40.8020916
3786728679,-73.934173,40.8019596
3786728763,-73.9295616,40.8011674
3786728788,-73.9320106,40.8039604
3786741452,-73.9346439,40.8057132
3786876211,-73.953189,40.7649057
3786901738,-73.9817513,40.7463887
3786901743,-73.9812683,40.7470429
3788379733,-74.0053547,40.7218819
3829675223,-73.9669654,40.7523347
3831856757,-73.970531,40.7479653
3834923371,-73.9759838,40.747269
3858909357,-73.9457212,40.8045239
3884569924,-74.0012106,40.7100562
3884569931,-74.0011123,40.7101928
3891963915,-74.0030167,40.7279987
3892037906,-73.9875129,40.7300663
3914862593,-74.014987,40.7047291
3917286380,-73.9760626,40.7969242
3931519753,-73.9334544,40.798685
3931524258,-73.935467,40.799819
3931524260,-73.9339793,40.801884
3931524261,-73.9357143,40.7994809
3931534870,-73.9352513,40.8001169
3931534871,-73.9347941,40.8007405
4012724171,-73.985307,40.727599
4015190382,-73.9907799,40.728358
4015192929,-74.0043276,40.707836
4016646206,-73.9698629,40.789698
4016646214,-73.957867,40.8005207
4121409402,-73.9965045,40.7102075
4133206254,-74.0085059,40.742328
4137021568,-74.006894,40.7204753
4138911201,-73.9822001,40.7401138
4142105811,-74.0084234,40.7240104
4142105812,-74.0093172,40.7246766
4142105813,-74.0067677,40.7228854
4142105822,-74.0079501,40.7236607
4143765783,-74.011756,40.7129432
4143851142,-74.0055763,40.7179475
4143851144,-74.0052698,40.7182549
4143859865,-74.0053067,40.7217117
4143859873,-74.0050747,40.7216847
4143875757,-74.0078441,40.7117314
4143876126,-74.0038768,40.7119124
4145424858,-74.0180549,40.7087468
4145735057,-74.0097583,40.7020631
4145735059,-74.0098765,40.7019107
4145735066,-74.0100288,40.7019726
4145794861,-74.0094947,40.7022883
4147546533,-74.010508,40.7019381
4149748671,-74.0155375,40.7076492
4149936235,-74.0135153,40.7069507
4149936245,-74.0139431,40.7071527
4149947889,-74.0151647,40.7055479
4158673495,-74.0029673,40.7105184
4158740807,-74.0036437,40.7114021
4158749895,-73.9993506,40.708837
4158752889,-74.0007289,40.7090747
4158752891,-74.0005853,40.7091794
4158753824,-74.0030492,40.7111417
4158760599,-73.9999968,40.7117654
4158796735,-73.9990758,40.7132851
4158807592,-73.9982694,40.7132906
4161568888,-73.974057,40.7310019
4163883691,-73.9523473,40.7839392
4163940359,-73.9507375,40.8058118
4202908174,-74.0023601,40.7282339
4205440426,-73.944268,40.824705
4205440429,-73.9425031,40.8280452
4207143418,-74.0120513,40.7203196
4207143421,-74.0115025,40.7229787
4207802391,-74.0167012,40.7048188
4207806923,-73.9922162,40.710912
4207863943,-73.9367953,40.8198059
4207913309,-73.9947995,40.7554715
4207962275,-73.9382919,40.7963136
4235734223,-73.988692,40.7298108
4235734225,-73.9886028,40.729932
4274141356,-73.9731358,40.740344
4288677093,-73.966589,40.7615618
4300940094,-73.9826968,40.7171005
4320028826,-74.0027408,40.7337334
4321748237,-74.0028017,40.7284697
4321748238,-74.0028488,40.7283741
4332491210,-73.9878608,40.7227585
4347534767,-73.9736594,40.7645689
4347534783,-73.9725564,40.7649193
4347550065,-73.981474,40.768263
4347550071,-73.9813948,40.7681044
4347550074,-73.980785,40.7675992
4375208206,-73.9824653,40.7147078
4412043541,-73.9722255,40.7430812
4443775464,-73.9952961,40.7496742
4443775465,-73.9948451,40.7502936
4461990857,-73.9910985,40.7503422
4477147269,-73.9948751,40.7158245
4477147270,-73.9950346,40.7159115
4478001045,-73.987092,40.7225365
4487582555,-73.9896443,40.7112524
4487582556,-73.9898655,40.7126663
4487582557,-73.9897583,40.7119812
4491359481,-73.9949335,40.7552917
4492821528,-74.0037634,40.7384641
4506716195,-73.9954504,40.7160156
4515465264,-73.9401371,40.8303722
4515465265,-73.9311686,40.8687597
4557495130,-73.9811332,40.774231
4557517549,-73.997716,40.7515002
4557517550,-74.0049194,40.7416809
4557517552,-74.0045542,40.7421252
4557517554,-74.0054364,40.740988
4557517555,-74.0059045,40.7402804
4561384853,-74.0030237,40.7139735
4562863353,-73.9494513,40.7700936
4597668020,-73.9823245,40.7458228
4597668023,-73.9894916,40.7360007
4597668026,-73.9886291,40.7371699
4597668028,-73.9877778,40.7383383
4597668029,-73.9859325,40.7408706
4597668030,-73.9841296,40.7433448
4597668031,-73.9845789,40.7427282
4597668032,-73.9850299,40.7421093
4597668033,-73.9832311,40.7445912
4597668035,-73.9899712,40.7353655
4597668036,-73.9890672,40.7365712
4597668038,-73.9882045,40.7377528
4597668039,-73.9873554,40.7389179
4597668040,-73.9869016,40.7395407
4597668041,-73.98641,40.7402148
4597668042,-73.985486,40.7414834
4597668043,-73.9836755,40.7439728
4597668044,-73.9827891,40.7452064
4602414021,-74.0061172,40.7237608
4616536348,-74.006055,40.7244231
4616536351,-74.0058541,40.7256907
4616536352,-74.0059578,40.7250366
4629486879,-74.0077224,40.7234955
4679523598,-74.0026286,40.7336357
4682935360,-73.9917542,40.772163
4682935365,-73.9910498,40.7726974
4708064890,-73.9544117,40.805728
4754091366,-74.0066159,40.7157929
4778174564,-74.0064418,40.7218075
4779073677,-73.9440388,40.7830347
4779073679,-73.9447201,40.7832515
4779073680,-73.9441165,40.7829268
4814440062,-73.9252612,40.8613637
4841945993,-74.0044748,40.7337978
4841945995,-74.0043633,40.7333819
4862610026,-73.970072,40.7596371
4872623863,-74.0080022,40.7460777
4878831008,-74.0041097,40.713153
